retention,area
48.651,59669
48.658,60866
48.665,60614
48.672,61027
48.68,60673
48.687,60199
48.694,61176
48.702,59954
48.709,61792
48.716,61942
48.724,61068
48.731,63495
48.738,60766
48.746,61340
48.753,61981
48.76,59818
48.768,59950
48.775,60016
48.782,59917
48.79,59820
48.797,59731
48.804,58967
48.812,60566
48.819,61277
48.826,60640
48.834,63080
48.841,64293
48.848,66995
48.856,70837
48.863,73239
48.87,76709
48.877,79200
48.885,85744
48.892,93341
48.899,100287
48.907,108238
48.914,116633
48.921,114444
48.929,114701
48.936,109025
48.943,102535
48.951,95235
48.958,90536
48.965,84008
48.973,82315
48.98,78576
48.987,76686
48.995,73674
49.002,70749
49.009,69997
49.017,69284
49.024,67291
49.031,64758
49.039,66105
49.046,64043
49.053,64229
49.061,62616
49.068,63969
49.075,62773
49.083,62703
49.09,63634
49.097,64134
49.104,62270
49.112,62104
49.119,61950
49.126,61654
49.134,59694
49.141,61091
49.148,62501
49.156,63070
49.163,64566
49.17,66921
49.178,70380
49.185,69818
49.192,70334
49.2,68818
49.207,65520
49.214,64987
49.222,61885
49.229,61486
49.236,61227
49.244,60256
49.251,60511
49.258,58833
49.266,59033
49.273,57834
49.28,59590
49.288,59717
49.295,58672
49.302,60296
49.309,59036
49.317,61250
49.324,59038
49.331,60547
49.339,60940
49.346,60792
49.353,61558
49.361,61249
49.368,60660
49.375,62112
49.383,62434
49.39,67066
49.397,75263
49.405,83849
49.412,99886
49.419,116839
49.427,134782
49.434,149517
49.441,156959
49.449,151906
49.456,143241
49.463,132702
49.471,118100
49.478,107497
49.485,100100
49.493,93958
49.5,88479
49.507,85480
49.515,83091
49.522,79682
49.529,78929
49.536,76626
49.544,75169
49.551,74558
49.558,75223
49.566,75482
49.573,73780
49.58,75050
49.588,77978
49.595,79278
49.602,81439
49.61,79722
49.617,78633
49.624,77220
49.632,75508
49.639,73282
49.646,71288
49.654,69405
49.661,70142
49.668,71770
49.676,71752
49.683,74281
49.69,73155
49.698,74513
49.705,74529
49.712,72531
49.72,70675
49.727,68739
49.734,67964
49.741,66439
49.749,64198
49.756,64315
49.763,64992
49.771,63935
49.778,63131
49.785,63366
49.793,64779
49.8,62750
49.807,63234
49.815,61518
49.822,62671
49.829,63248
49.837,61789
49.844,60316
49.851,62208
49.859,62456
49.866,62583
49.873,63311
49.881,62729
49.888,63661
49.895,63187
49.903,64206
49.91,65108
49.917,65210
49.925,64240
49.932,65546
49.939,65070
49.946,66827
49.954,66348
49.961,66369
49.968,66381
49.976,65674
49.983,65640
49.99,64309
49.998,65689
50.005,65751
50.012,63523
50.02,65426
50.027,66467
50.034,65996
50.042,64333
50.049,63549
50.056,63619
50.064,63644
50.071,64331
50.078,64410
50.086,65140
50.093,65033
50.1,66140
50.108,64586
50.115,65509
50.122,65754
50.13,64106
50.137,65235
50.144,66099
50.152,65374
50.159,67413
50.166,68819
50.173,72714
50.181,74477
50.188,77922
50.195,80506
50.203,81193
50.21,81738
50.217,80612
50.225,77457
50.232,78088
50.239,77895
50.247,80973
50.254,88437
50.261,97850
50.269,109330
50.276,118704
50.283,121760
50.291,124207
50.298,117300
50.305,111136
50.313,104215
50.32,98992
50.327,93519
50.335,88917
50.342,85050
50.349,82910
50.357,79995
50.364,77130
50.371,74449
50.378,73126
50.386,71841
50.393,69710
50.4,71802
50.408,70728
50.415,71434
50.422,71199
50.43,73720
50.437,71430
50.444,70938
50.452,72544
50.459,74737
50.466,74703
50.474,72794
50.481,75163
50.488,73927
50.496,72313
50.503,71750
50.51,71218
50.518,71177
50.525,69885
50.532,71015
50.54,69526
50.547,71022
50.554,71208
50.562,72033
50.569,73046
50.576,73124
50.584,76034
50.591,79410
50.598,79524
50.605,80200
50.613,78580
50.62,79751
50.627,80942
50.635,85342
50.642,91285
50.649,99119
50.657,103802
50.664,106039
50.671,106297
50.679,100227
50.686,94666
50.693,89346
50.701,83730
50.708,78001
50.715,77746
50.723,77561
50.73,76234
50.737,78822
50.745,80728
50.752,82841
50.759,83846
50.767,85376
50.774,86863
50.781,90742
50.789,92337
50.796,94474
50.803,97447
50.81,100514
50.818,101232
50.825,103803
50.832,100636
50.84,101283
50.847,101628
50.854,100278
50.862,100160
50.869,99670
50.876,100209
50.884,98366
50.891,96480
50.898,94783
50.906,90365
50.913,89637
50.92,88299
50.928,91442
50.935,91556
50.942,91692
50.95,93134
50.957,92542
50.964,92445
50.972,90067
50.979,89569
50.986,86021
50.994,85136
51.001,83321
51.008,82603
51.016,82638
51.023,80281
51.03,79300
51.037,78423
51.045,77852
51.052,76387
51.059,75918
51.067,74389
51.074,74513
51.081,75799
51.089,75622
51.096,73572
51.103,73017
51.111,74333
51.118,74460
51.125,74280
51.133,74002
51.14,73431
51.147,73486
51.155,74124
51.162,71692
51.169,72369
51.177,74990
51.184,74396
51.191,75018
51.199,75982
51.206,77722
51.213,77465
51.221,78232
51.228,74792
51.235,75535
51.242,72380
51.25,73579
51.257,72412
51.264,71178
51.272,71494
51.279,72096
51.286,71565
51.294,72114
51.301,71873
51.308,72162
51.316,71461
51.323,71916
51.33,73671
51.338,72391
51.345,71476
51.352,73220
51.36,71581
51.367,70298
51.374,72735
51.382,72256
51.389,71613
51.396,72629
51.404,72642
51.411,71331
51.418,71068
51.426,73262
51.433,72674
51.44,71153
51.448,71111
51.455,72920
51.462,73131
51.469,71672
51.477,70727
51.484,71946
51.491,71880
51.499,70077
51.506,72792
51.513,72880
51.521,72771
51.528,73230
51.535,72119
51.543,72783
51.55,74851
51.557,76131
51.565,78074
51.572,81047
51.579,84324
51.587,89603
51.594,96186
51.601,98353
51.609,100603
51.616,102011
51.623,97812
51.631,92922
51.638,88855
51.645,85680
51.653,82416
51.66,80204
51.667,80051
51.674,78237
51.682,77758
51.689,75960
51.696,76069
51.704,77102
51.711,75537
51.718,73544
51.726,74001
51.733,72519
51.74,73945
51.748,73882
51.755,72464
51.762,75079
51.77,72498
51.777,73817
51.784,73681
51.792,71817
51.799,73167
51.806,73092
51.814,74668
51.821,77090
51.828,77292
51.836,80523
51.843,82663
51.85,85554
51.858,89429
51.865,90255
51.872,91070
51.879,90273
51.887,86639
51.894,85953
51.901,85972
51.909,86956
51.916,83097
51.923,86472
51.931,87212
51.938,87745
51.945,90379
51.953,91422
51.96,94202
51.967,92631
51.975,93512
51.982,91349
51.989,91574
51.997,90568
52.004,93342
52.011,94277
52.019,99451
52.026,102610
52.033,105931
52.041,107329
52.048,105719
52.055,104565
52.063,99662
52.07,94331
52.077,91308
52.085,85516
52.092,85382
52.099,87053
52.106,85017
52.114,85360
52.121,84124
52.128,84421
52.136,82234
52.143,81042
52.15,81940
52.158,80880
52.165,81480
52.172,79316
52.18,80153
52.187,80849
52.194,79468
52.202,79286
52.209,81086
52.216,80849
52.224,81019
52.231,83570
52.238,81476
52.246,81524
52.253,79412
52.26,78958
52.268,78263
52.275,77722
52.282,78140
52.29,78142
52.297,75952
52.304,76354
52.311,76256
52.319,76235
52.326,77628
52.333,77187
52.341,78803
52.348,77956
52.355,80057
52.363,81359
52.37,80969
52.377,82060
52.385,81221
52.392,80236
52.399,80840
52.407,81211
52.414,82294
52.421,84292
52.429,84433
52.436,83447
52.443,82658
52.451,84929
52.458,82989
52.465,83846
52.473,83042
52.48,82094
52.487,82855
52.495,80582
52.502,82146
52.509,80417
52.517,79113
52.524,78778
52.531,78984
52.538,79418
52.546,78737
52.553,79654
52.56,77009
52.568,76863
52.575,78467
52.582,79282
52.59,79121
52.597,79335
52.604,77623
52.612,79805
52.619,77315
52.626,78901
52.634,79536
52.641,78692
52.648,78998
52.656,81287
52.663,80806
52.67,80809
52.678,81709
52.685,80000
52.692,80324
52.7,83832
52.707,81157
52.714,82185
52.722,83523
52.729,81440
52.736,81297
52.743,79956
52.751,79968
52.758,81466
52.765,83098
52.773,86052
52.78,84973
52.787,86676
52.795,85446
52.802,86849
52.809,86613
52.817,85366
52.824,82357
52.831,82519
52.839,83241
52.846,80293
52.853,81981
52.861,85481
52.868,85637
52.875,91004
52.883,95583
52.89,97201
52.897,99599
52.905,100711
52.912,99031
52.919,96718
52.927,92252
52.934,91403
52.941,88051
52.949,85791
52.956,85911
52.963,83986
52.97,83356
52.978,83084
52.985,84834
52.992,85751
53,86116
53.007,84065
53.014,83577
53.022,82835
53.029,81452
53.036,81286
53.044,82326
53.051,81516
53.058,79915
53.066,80191
53.073,80470
53.08,80766
53.088,80755
53.095,79510
53.102,80590
53.11,80540
53.117,78524
53.124,80079
53.132,81297
53.139,80997
53.146,81391
53.154,82769
53.161,84032
53.168,83305
53.175,83279
53.183,83521
53.19,82806
53.197,82327
53.205,82690
53.212,82563
53.219,82102
53.227,84411
53.234,81605
53.241,80315
53.249,80835
53.256,81862
53.263,81539
53.271,82574
53.278,80789
53.285,82429
53.293,82323
53.3,82562
53.307,80383
53.315,82486
53.322,83940
53.329,85291
53.337,82564
53.344,82057
53.351,82901
53.359,84134
53.366,86583
53.373,88872
53.381,91111
53.388,95755
53.395,94508
53.402,95488
53.41,97159
53.417,96264
53.424,93161
53.432,91293
53.439,91673
53.446,88473
53.454,89150
53.461,84706
53.468,85541
53.476,86181
53.483,84238
53.49,84596
53.498,84777
53.505,83544
53.512,85443
53.52,83425
53.527,82009
53.534,82903
53.542,81674
53.549,81754
53.556,81680
53.564,82638
53.571,78707
53.578,80191
53.586,80459
53.593,82924
53.6,80860
53.607,79675
53.615,80541
53.622,82027
53.629,78756
53.637,81322
53.644,79998
53.651,80422
53.659,81210
53.666,83269
53.673,82879
53.681,82614
53.688,82120
53.695,83322
53.703,84023
53.71,84887
53.717,84390
53.725,84843
53.732,84649
53.739,84703
53.747,83417
53.754,82753
53.761,82962
53.769,80554
53.776,81858
53.783,82017
53.791,78632
53.798,79551
53.805,78311
53.812,79603
53.82,80100
53.827,81902
53.834,79914
53.842,80234
53.849,79366
53.856,79703
53.864,80245
53.871,79463
53.878,79708
53.886,79368
53.893,78151
53.9,77984
53.908,79529
53.915,78890
53.922,78067
53.93,78827
53.937,77293
53.944,76861
53.952,79626
53.959,78478
53.966,78208
53.974,78881
53.981,78535
53.988,77909
53.996,78343
54.003,78346
54.01,80559
54.018,77658
54.025,79273
54.032,77792
54.039,77776
54.047,78736
54.054,78752
54.061,77759
54.069,77275
54.076,77758
54.083,78970
54.091,77769
54.098,76918
54.105,80293
54.113,78857
54.12,78910
54.127,78751
54.135,78285
54.142,78620
54.149,80355
54.157,78557
54.164,79799
54.171,80325
54.179,76998
54.186,77879
54.193,77408
54.201,78324
54.208,79247
54.215,78802
54.223,79578
54.23,78209
54.237,78918
54.244,82422
54.252,83205
54.259,83634
54.266,86781
54.274,88081
54.281,91605
54.288,91655
54.296,93366
54.303,92468
54.31,92271
54.318,93589
54.325,92172
54.332,90957
54.34,90814
54.347,89414
54.354,88393
54.362,88267
54.369,86907
54.376,85533
54.384,85318
54.391,85722
54.398,86644
54.406,83787
54.413,84219
54.42,83832
54.428,84494
54.435,83385
54.442,85235
54.45,85417
54.457,85530
54.464,84191
54.471,83878
54.479,85875
54.486,86844
54.493,84695
54.501,86615
54.508,85259
54.515,85750
54.523,84910
54.53,84766
54.537,84957
54.545,85332
54.552,85434
54.559,84030
54.567,83595
54.574,83622
54.581,83925
54.589,83405
54.596,82899
54.603,84188
54.611,82903
54.618,83260
54.625,85208
54.633,85272
54.64,86259
54.647,86612
54.655,87330
54.662,88156
54.669,88153
54.676,86503
54.684,83784
54.691,84607
54.698,84868
54.706,84897
54.713,87019
54.72,86574
54.728,85687
54.735,88232
54.742,83466
54.75,86045
54.757,83578
54.764,81986
54.772,84116
54.779,82705
54.786,83887
54.794,80939
54.801,84046
54.808,82965
54.816,83912
54.823,82044
54.83,83558
54.838,82506
54.845,78205
54.852,80388
54.86,79805
54.867,79620
54.874,78845
54.882,78080
54.889,78068
54.896,78069
54.903,77628
54.911,77779
54.918,77703
54.925,78342
54.933,77524
54.94,79283
54.947,79892
54.955,79982
54.962,80359
54.969,79049
54.977,78726
54.984,81005
54.991,80817
54.999,78802
55.006,79542
55.013,79524
55.021,77896
55.028,76364
55.035,77639
55.043,75595
55.05,77277
55.057,77385
55.065,75983
55.072,76999
55.079,76211
55.087,75445
55.094,75536
55.101,76923
55.108,76537
55.116,76718
55.123,76061
55.13,75804
55.138,78410
55.145,77067
55.152,75384
55.16,78067
55.167,77860
55.174,78018
55.182,77523
55.189,77168
55.196,76854
55.204,75855
55.211,74804
55.218,75569
55.226,76284
55.233,75213
55.24,76140
55.248,78674
55.255,75720
55.262,76314
55.27,75730
55.277,76845
55.284,76530
55.292,77649
55.299,76806
55.306,75173
55.314,75513
55.321,77155
55.328,77006
55.335,76152
55.343,78352
55.35,75063
55.357,77620
55.365,76979
55.372,76798
55.379,77209
55.387,76443
55.394,76182
55.401,76516
55.409,74331
55.416,75814
55.423,76108
55.431,77422
55.438,75376
55.445,76681
55.453,76698
55.46,76511
55.467,77026
55.475,77631
55.482,76719
55.489,77162
55.497,76790
55.504,78890
55.511,76199
55.519,77027
55.526,76242
55.533,77342
55.54,74963
55.548,73300
55.555,74458
55.562,75017
55.57,73164
55.577,73922
55.584,72996
55.592,74147
55.599,72446
55.606,75271
55.614,74799
55.621,74081
55.628,76813
55.636,76301
55.643,77670
55.65,79643
55.658,80857
55.665,81972
55.672,83102
55.68,82703
55.687,83947
55.694,82385
55.702,80148
55.709,80653
55.716,77335
55.724,77314
55.731,75244
55.738,74842
55.745,75757
55.753,74475
55.76,74382
55.767,74463
55.775,74204
55.782,74457
55.789,76366
55.797,75781
55.804,77007
55.811,75643
55.819,77194
55.826,76776
55.833,75974
55.841,76031
55.848,76448
55.855,75728
55.863,76654
55.87,76695
55.877,75984
55.885,75575
55.892,74559
55.899,73874
55.907,73975
55.914,73986
55.921,73879
55.929,73652
55.936,73466
55.943,73087
55.951,72947
55.958,72880
55.965,74019
55.972,72971
55.98,74036
55.987,74290
55.994,73411
56.002,73325
56.009,74530
56.016,72898
56.024,74881
56.031,73853
56.038,73296
56.046,73602
56.053,75062
56.06,74087
56.068,71646
56.075,72307
56.082,72415
56.09,75133
56.097,74505
56.104,71980
56.112,72473
56.119,72352
56.126,70859
56.134,73017
56.141,72171
56.148,72118
56.156,71342
56.163,71474
56.17,73166
56.177,73093
56.185,71882
56.192,73162
56.199,71166
56.207,72110
56.214,72814
56.221,71969
56.229,72172
56.236,72544
56.243,72173
56.251,71905
56.258,71799
56.265,72074
56.273,71286
56.28,70780
56.287,70361
56.295,72012
56.302,69316
56.309,71886
56.317,70169
56.324,70282
56.331,70600
56.339,69826
56.346,70147
56.353,69433
56.361,68589
56.368,71522
56.375,69886
56.383,69331
56.39,70843
56.397,69580
56.404,69138
56.412,69141
56.419,70773
56.426,70100
56.434,70613
56.441,69893
56.448,71569
56.456,70626
56.463,71422
56.47,70399
56.478,71674
56.485,70808
56.492,71968
56.5,70082
56.507,69635
56.514,71477
56.522,71861
56.529,69695
56.536,73020
56.544,72894
56.551,71959
56.558,73162
56.566,70987
56.573,71966
56.58,72682
56.588,71410
56.595,69584
56.602,71596
56.609,71243
56.617,71532
56.624,69753
56.631,70162
56.639,71328
56.646,70705
56.653,69811
56.661,71566
56.668,69235
56.675,69891
56.683,68489
56.69,70686
56.697,68113
56.705,69373
56.712,68939
56.719,68498
56.727,68196
56.734,68529
56.741,69146
56.749,70277
56.756,67764
56.763,69244
56.771,68306
56.778,68536
56.785,68382
56.793,68704
56.8,67252
56.807,69814
56.815,67714
56.822,68300
56.829,68782
56.836,67423
56.844,67639
56.851,69406
56.858,68233
56.866,70057
56.873,69507
56.88,68051
56.888,68881
56.895,70591
56.902,69943
56.91,69127
56.917,68411
56.924,69780
56.932,68982
56.939,69645
56.946,70266
56.954,68916
56.961,71460
56.968,71997
56.976,74175
56.983,71943
56.99,73685
56.998,73898
57.005,74126
57.012,73937
57.02,72919
57.027,72635
57.034,72299
57.041,72959
57.049,72805
57.056,72566
57.063,71564
57.071,72971
57.078,69969
57.085,71022
57.093,71500
57.1,69440
57.107,70318
57.115,72101
57.122,70562
57.129,72029
57.137,69411
57.144,71687
57.151,70882
57.159,72338
57.166,70320
57.173,71480
57.181,71062
57.188,70196
57.195,72063
57.203,70073
57.21,69400
57.217,70229
57.225,67673
57.232,70830
57.239,69026
57.247,69214
57.254,68471
57.261,70505
57.268,69413
57.276,69665
57.283,68387
57.29,68938
57.298,68358
57.305,67811
57.312,67480
57.32,67357
57.327,67935
57.334,68649
57.342,68991
57.349,67891
57.356,68870
57.364,69201
57.371,68597
57.378,68945
57.386,67824
57.393,67210
57.4,69272
57.408,67853
57.415,67882
57.422,66629
57.43,68153
57.437,67334
57.444,67357
57.452,67578
57.459,67645
57.466,66166
57.473,67529
57.481,66143
57.488,67604
57.495,67185
57.503,66785
57.51,66391
57.517,67007
57.525,68240
57.532,66732
57.539,66122
57.547,65603
57.554,65351
57.561,66031
57.569,66957
57.576,67122
57.583,66104
57.591,66537
57.598,67442
57.605,67100
57.613,67555
57.62,68356
57.627,67656
57.635,67416
57.642,68698
57.649,66988
57.657,68106
57.664,67801
57.671,66372
57.678,67594
57.686,67149
57.693,67864
57.7,65763
57.708,67784
57.715,67771
57.722,67617
57.73,68272
57.737,69279
57.744,67833
57.752,68087
57.759,67341
57.766,68334
57.774,67989
57.781,68183
57.788,69355
57.796,68253
57.803,70170
57.81,70077
57.818,69562
57.825,68130
57.832,69261
57.84,68506
57.847,69877
57.854,68059
57.862,67329
57.869,67700
57.876,69460
57.884,68266
57.891,68505
57.898,68760
57.905,67856
57.913,67247
57.92,67957
57.927,67938
57.935,68764
57.942,68623
57.949,67791
57.957,68534
57.964,68845
57.971,67612
57.979,67355
57.986,67030
57.993,67375
58.001,67423
58.008,66223
58.015,68815
58.023,66213
58.03,66254
58.037,65759
58.045,67449
58.052,66301
58.059,67349
58.067,66728
58.074,65741
58.081,67564
58.089,69254
58.096,67598
58.103,68918
58.11,69451
58.118,68254
58.125,68179
58.132,69547
58.14,68025
58.147,69196
58.154,67553
58.162,66915
58.169,66709
58.176,66241
58.184,67272
58.191,67151
58.198,67241
58.206,66441
58.213,67228
58.22,66198
58.228,65663
58.235,65077
58.242,66063
58.25,63917
58.257,65075
58.264,63187
58.272,64116
58.279,65475
58.286,66266
58.294,65531
58.301,67044
58.308,66617
58.316,67119
58.323,64517
58.33,67154
58.337,66546
58.345,65557
58.352,66113
58.359,67954
58.367,66381
58.374,67595
58.381,64411
58.389,67239
58.396,64908
58.403,67166
58.411,66732
58.418,65474
58.425,66212
58.433,64518
58.44,66218
58.447,65372
58.455,67096
58.462,65626
58.469,66337
58.477,65629
58.484,64979
58.491,64826
58.499,64949
58.506,64834
58.513,64599
58.521,63643
58.528,65100
58.535,62987
58.542,65299
58.55,63938
58.557,67577
58.564,65188
58.572,64479
58.579,65419
58.586,64375
58.594,64308
58.601,64005
58.608,64269
58.616,63209
58.623,62405
58.63,63224
58.638,63061
58.645,63326
58.652,62545
58.66,63571
58.667,62868
58.674,64018
58.682,62912
58.689,63875
58.696,63088
58.704,63187
58.711,63130
58.718,62608
58.726,62704
58.733,63070
58.74,62645
58.748,62727
58.755,62612
58.762,64564
58.769,62813
58.777,63736
58.784,65349
58.791,62151
58.799,61423
58.806,62241
58.813,63969
58.821,61879
58.828,62261
58.835,61866
58.843,61894
58.85,64067
58.857,61067
58.865,62894
58.872,62330
58.879,61916
58.887,60903
58.894,61530
58.901,63389
58.909,62282
58.916,61501
58.923,63538
58.931,63256
58.938,64011
58.945,63069
58.953,64080
58.96,65841
58.967,64868
58.974,66361
58.982,66305
58.989,65979
58.996,68344
59.004,69271
59.011,68722
59.018,69648
59.026,70206
59.033,69785
59.04,70158
59.048,71185
59.055,68601
59.062,67475
59.07,68845
59.077,66197
59.084,65372
59.092,65915
59.099,64215
59.106,62365
59.114,63684
59.121,62398
59.128,62149
59.136,60002
59.143,61079
59.15,61226
59.158,60679
59.165,60877
59.172,60739
59.18,61527
59.187,61353
59.194,61474
59.201,62103
59.209,61792
59.216,61593
59.223,60376
59.231,60656
59.238,62918
59.245,61677
59.253,63223
59.26,61925
59.267,61908
59.275,63028
59.282,62857
59.289,62141
59.297,63761
59.304,62982
59.311,63047
59.319,62133
59.326,61817
59.333,63225
59.341,62358
59.348,62618
59.355,64554
59.363,62353
59.37,62027
59.377,62182
59.385,63081
59.392,62482
59.399,62807
59.406,63349
59.414,64275
59.421,62952
59.428,62583
59.436,63104
59.443,60452
59.45,62568
59.458,61153
59.465,60291
59.472,60726
59.48,59850
59.487,57976
59.494,61789
59.502,60001
59.509,60474
59.516,59894
59.524,59062
59.531,58852
59.538,60252
59.546,59895
59.553,59995
59.56,60149
59.568,59728
59.575,60185
59.582,58664
59.59,60195
59.597,59291
59.604,59521
59.611,59868
59.619,61250
59.626,60036
59.633,59681
59.641,62074
59.648,62520
59.655,61863
59.663,62621
59.67,62225
59.677,63656
59.685,61752
59.692,59888
59.699,61021
59.707,61544
59.714,60939
59.721,60933
59.729,59635
59.736,59826
59.743,58973
59.751,58398
59.758,59222
59.765,59692
59.773,58076
59.78,58104
59.787,59205
59.795,60378
59.802,59545
59.809,59718
59.817,58877
59.824,59923
59.831,59252
59.838,59454
59.846,61615
59.853,61204
59.86,59482
59.868,61046
59.875,61692
59.882,61329
59.89,62143
59.897,63231
59.904,61038
59.912,62443
59.919,61428
59.926,61517
59.934,61972
59.941,61876
59.948,61231
59.956,61438
59.963,62071
59.97,62954
59.978,62987
59.985,62867
59.992,63251
60,62165
60.007,63864
60.014,62080
60.022,61674
60.029,62503
60.036,62297
60.043,60486
60.051,57854
60.058,61073
60.065,59333
60.073,57508
60.08,57680
60.087,58520
60.095,57280
60.102,56771
60.109,57350
60.117,59088
60.124,58551
60.131,57773
60.139,55887
60.146,56346
60.153,56325
60.161,59282
60.168,58138
60.175,58608
60.183,56634
60.19,56349
60.197,56279
60.205,57570
60.212,56757
60.219,57409
60.227,58036
60.234,55958
60.241,57562
60.249,58632
60.256,56256
60.263,57978
60.27,57904
60.278,58247
60.285,57342
60.292,57566
60.3,56533
60.307,58141
60.314,57684
60.322,57679
60.329,57141
60.336,57545
60.344,57016
60.351,56857
60.358,57982
60.366,57316
60.373,58181
60.38,57686
60.388,58272
60.395,58025
60.402,57927
60.41,57752
60.417,59177
60.424,56212
60.432,58605
60.439,58520
60.446,58479
60.454,58873
60.461,57107
60.468,56685
60.475,56183
60.483,57397
60.49,57163
60.497,56288
60.505,54595
60.512,55902
60.519,55462
60.527,56217
60.534,54393
60.541,55360
60.549,58326
60.556,56869
60.563,56755
60.571,56116
60.578,55129
60.585,57049
60.593,56182
60.6,56461
60.607,56237
60.615,56605
60.622,55144
60.629,54024
60.637,55905
60.644,56975
60.651,57309
60.659,55424
60.666,57824
60.673,57250
60.681,57920
60.688,55253
60.695,55819
60.702,55183
60.71,56673
60.717,55712
60.724,55625
60.732,56045
60.739,55536
60.746,55135
60.754,55218
60.761,55627
60.768,55557
60.776,56562
60.783,56148
60.79,55205
60.798,56605
60.805,55495
60.812,56528
60.82,57565
60.827,55941
60.834,56114
60.842,58618
60.849,60277
60.856,61659
60.864,62368
60.871,64230
60.878,63568
60.886,63674
60.893,65624
60.9,65873
60.907,66727
60.915,66798
60.922,67786
60.929,65656
60.937,65932
60.944,66117
60.951,65116
60.959,65435
60.966,63355
60.973,65098
60.981,64204
60.988,62708
60.995,62875
61.003,63194
61.01,63323
61.017,62393
61.025,62370
61.032,61760
61.039,62212
61.047,61797
61.054,62386
61.061,62415
61.069,63381
61.076,64412
61.083,64841
61.091,67295
61.098,67727
61.105,70340
61.113,69873
61.12,67530
61.127,70013
61.134,67513
61.142,68035
61.149,66127
61.156,65685
61.164,65141
61.171,62323
61.178,62279
61.186,61528
61.193,58937
61.2,57583
61.208,56506
61.215,57843
61.222,57338
61.23,58789
61.237,57901
61.244,55979
61.252,56764
61.259,55343
61.266,55622
61.274,55794
61.281,56215
61.288,55979
61.296,56337
61.303,56200
61.31,57950
61.318,55968
61.325,57818
61.332,55415
61.339,55609
61.347,56604
61.354,56205
61.361,55849
61.369,56806
61.376,57474
61.383,57677
61.391,56277
61.398,58400
61.405,57455
61.413,59368
61.42,57454
61.427,58650
61.435,58930
61.442,57803
61.449,59168
61.457,58612
61.464,57087
61.471,57132
61.479,58160
61.486,56557
61.493,56101
61.501,55563
61.508,56289
61.515,56211
61.523,55725
61.53,56490
61.537,55913
61.544,58056
61.552,56314
61.559,56107
61.566,55875
61.574,57076
61.581,55708
61.588,58059
61.596,55656
61.603,54975
61.61,56084
61.618,56254
61.625,57136
61.632,56962
61.64,55494
61.647,55220
61.654,55068
61.662,55518
61.669,56473
61.676,56300
61.684,55263
61.691,55796
61.698,55118
61.706,54452
61.713,55404
61.72,55241
61.728,53802
61.735,54525
61.742,55669
61.75,54952
61.757,53826
61.764,54493
61.771,54746
61.779,54947
61.786,54970
61.793,53509
61.801,53737
61.808,54964
61.815,54114
61.823,53944
61.83,53583
61.837,54318
61.845,56284
61.852,53635
61.859,53235
61.867,54992
61.874,53201
61.881,53570
61.889,53537
61.896,53294
61.903,53840
61.911,54158
61.918,54865
61.925,54549
61.933,53130
61.94,53922
61.947,53936
61.955,54065
61.962,54790
61.969,52904
61.976,55103
61.984,52640
61.991,54164
61.998,52690
62.006,52956
62.013,54192
62.02,53617
62.028,52429
62.035,54761
62.042,53404
62.05,53568
62.057,53147
62.064,51774
62.072,55152
62.079,54091
62.086,54060
62.094,55372
62.101,53505
62.108,53799
62.116,54954
62.123,54518
62.13,55340
62.138,55397
62.145,54763
62.152,56415
62.16,56897
62.167,58270
62.174,61631
62.182,63317
62.189,68037
62.196,70325
62.203,74299
62.211,78918
62.218,83643
62.225,88135
62.233,94098
62.24,96580
62.247,99861
62.255,102868
62.262,103157
62.269,103582
62.277,100994
62.284,97530
62.291,95000
62.299,90768
62.306,84572
62.313,81586
62.321,77767
62.328,73350
62.335,68826
62.343,65217
62.35,60849
62.357,61039
62.365,59299
62.372,57491
62.379,56528
62.387,56132
62.394,56206
62.401,55061
62.408,54862
62.416,55160
62.423,53542
62.43,54470
62.438,54486
62.445,53654
62.452,54622
62.46,53109
62.467,53577
62.474,54993
62.482,53548
62.489,53815
62.496,53031
